GABRA1	PRKCD
PRKCD	EP300
EP300	TP63
TP63	ETV4
PRKCD	HSPA4
HSPA4	ERG
PRKCD	STAT3
STAT3	NFKB2
EP300	SMAD4
STAT3	RELA
PRKCD	TP53
STAT3	NFKB1
EP300	CREB1
PRKCD	YWHAG
YWHAG	YAP1
STAT3	SMAD1
EP300	SMAD5
EP300	SMAD3
SMAD3	SMAD9
PRKCD	APP
APP	ELK1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD2
SMAD2	ETV4
NEDD4	ERG
GABARAP	TAX1BP1
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
NEDD4	SMAD3
SMAD3	SMAD4
GABARAP	KEAP1
KEAP1	RELA
GABARAP	DVL2
DVL2	TP53
TAX1BP1	TNIP1
TNIP1	NFKB1
NEDD4	AKT1
AKT1	CREB1
TAX1BP1	RAD18
RAD18	YAP1
SMAD3	SMAD1
SMAD3	SMAD5
NEDD4	SNCA
SNCA	ELK1
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	HTT
HTT	ETV4
SDCBP2	SEC23A
SEC23A	HSPA4
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	ZCCHC10
ZCCHC10	SNIP1
SNIP1	SMAD4
ZCCHC10	TP53
TP53	RELA
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	CREB1
ZCCHC10	PIN1
PIN1	YAP1
TP53	SMAD1
ZNF581	SUV39H1
SUV39H1	SMAD5
TP53	SMAD3
SDCBP2	C1orf35
C1orf35	APP
GABRA4	APP
APP	HSPA8
HSPA8	HTT
HSPA8	ERG
APP	HGS
HGS	TSG101
TSG101	NFKB2
APP	CSNK1D
CSNK1D	SMAD4
APP	EEF1D
EEF1D	RELA
APP	MAPK8
MAPK8	TP53
APP	GSK3B
GSK3B	NFKB1
APP	KAT5
KAT5	CREB1
APP	TAF6
TAF6	YAP1
GSK3B	SMAD1
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	SMAD5
KAT5	NOTCH1
NOTCH1	SMAD9
GABRB1	NOD1
NOD1	UBC
UBC	UBA2
UBA2	ETV4
UBC	DNAJA1
DNAJA1	ERG
UBC	TSG101
UBC	FHL2
FHL2	SMAD4
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
UBC	ABL1
ABL1	YAP1
UBC	EPN1
EPN1	SMAD5
NOD1	CFLAR
CFLAR	SMAD3
RNF34	APP
GABRB2	TRAK2
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
TRAK2	GSK3B
GSK3B	HSPA4
TRAK2	PRKAB2
PRKAB2	REL
REL	NFKB2
PRKAB2	PIAS2
PIAS2	SMAD4
GSK3B	RELA
GSK3B	TP53
GSK3B	CREB1
PRKAG1	SIP2
SIP2	YAP1
GSK3B	SMAD3
TRAK2	KLC1
KLC1	APP
GABRB3	MEOX2
MEOX2	TGFB1
TGFB1	SMAD2
MEOX2	RELA
RELA	HSPA8
RELA	NFKB2
RELA	SMAD4
RELA	TP53
RELA	NFKB1
GABRB3	PRKACA
PRKACA	CREB1
MEOX2	PIN1
PRKACA	GSK3B
GABRB3	PRKCA
PRKCA	EP300
PRKCA	HMGA2
HMGA2	SMAD9
MEOX2	STK16
STK16	ELK1
GABRD	UBQLN1
UBQLN1	UBC
UBQLN1	USP9X
USP9X	ERG
UBQLN1	VCP
VCP	NFKB2
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	UCHL3
UCHL3	SMAD1
UBQLN1	PSEN2
UBQLN1	PSEN1
PSEN1	NOTCH1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
GABRE	FAM189B
FAM189B	HSPA8
GABRE	HLA-A
HLA-A	STAT3
FAM189B	WWP1
WWP1	SMAD4
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	RECQL5
RECQL5	CREB1
FAM189B	YAP1
CUX1	CDK7
CDK7	SMAD1
YAP1	SMAD5
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD3
GABRE	EPHB4
EPHB4	APP
NFKB1	BIRC3
RELA	BIRC3
TP53	GADD45G
ELK1	BIRC3
YAP1	ID1
YAP1	ID3
SMAD1	ID1
SMAD1	ID3
SMAD4	ID1
SMAD4	ID3
NFKB2	CCL19
NFKB2	CCL21
TP53	SERPINB5
TP53	CCNG2
NFKB2	BIRC3
SMAD5	ID1
SMAD5	ID3
SMAD9	ID1
SMAD9	ID3
CREB1	HLA-DMB
CREB1	CALCA
ERG	VIM
ETV4	VIM
