HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	RAF1
RAF1	RELA
HRAS	MAPK1
MAPK1	CREB1
MAPK1	SMAD2
SMAD2	SP1
HRAS	JUN
HRAS	FOS
MAPK1	STAT1
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
MAPK1	ETS1
RAF1	NFKB1
MAPK1	SMAD3
HRAS	MAPK14
MAPK14	CEBPB
GLI3	WNT3
NPAS2	PER2
CLOCK	RORC
MAPK8	JUN
CREBBP	ANGPT4
EP300	ANGPT4
HIF1A	ANGPT4
STAT4	SOCS1
STAT5A	SOCS4
STAT5A	SOCS1
STAT5B	CCND1
STAT5B	SOCS5
STAT6	PIM1
RXRA	PLIN1
RXRA	UCP1
RXRB	ACSL4
RXRB	CYP4A22
NFYC	LOC100509457
NFYC	LOC101060835
SP1	AGT
EGR1	AKR1B1
RARA	AKR1B1
STAT1	EGFR
JUND	FOSL1
SP1	FOSL1
SMAD4	FSHB
BRCA1	GADD45A
NFKB1	GADD45A
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
FOS	MT1A
BRCA1	PCNA
FOS	PDHA1
PPARD	SERPINE1
ATF1	TG
ETS1	TNNC1
PAX1	VHL
