HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	JUN
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
HRAS	RAF1
RAF1	NFKB1
MAPK1	ETS1
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
SMAD2	E2F4
PIK3R5	GSK3B
GSK3B	ARNTL
ARNTL	NPAS2
GSK3B	CLOCK
MAPK1	STAT1
RAF1	RELA
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	TP53
MAPK1	CREB3
CREB3	ATF1
MAPK1	MYC
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	JUN
CREBBP	SP1
AKT3	NFKB1
ITGB2	PTK2
PTK2	MAPK1
ITGB2	SRC
SRC	STAT3
STAT3	STAT1
AKT3	RELA
ITGB2	CRK
CRK	ABL1
ABL1	RB1
AKT3	CREB3
GSK3B	MYC
GLI3	WNT8B
NR1H4	SLC51B
E2F3	CCNE1
ELK1	XIAP
JUN	CCND2
CREB3L2	IL8
CREB3L3	IL8
CREBBP	BCL2
CREBBP	TFRC
EP300	BCL2
EP300	TFRC
STAT5A	SOCS1
STAT5A	SOCS2
STAT6	PIM1
STAT6	CCND1
MITF	TYR
RELA	PTGS2
PIK3CD	AKT3
PIK3R1	PDPK1
RXRB	APOC3
NFYC	HLA-DMB
NFYC	HLA-DOA
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
MYB	TSC22D3
MYBL1	TSC22D3
ATF3	ASNS
ATF4	ASNS
SP3	CCND1
TP53	CCND1
USF1	CCND1
USF1	CTSB
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
E2F1	HIST1H2AM
EGR1	MYB
JUN	MYC
TP53	MYC
USF1	PTPN6
MYBL2	RBL1
EGR1	SOD1
MYBL2	SP1
EGR1	THBS1
CREB1	TIMP1
TFAP2A	TNPO1
MYC	TP53
