HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	CREB1
SMAD2	E2F4
MAPK1	MYC
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
RB1	E2F2
RB1	E2F3
HRAS	JUN
RB1	TFDP2
MAPK1	TP53
MAPK1	ETS1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	ETS2
SMAD2	YAP1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	RAF1
RAF1	NFKB1
NFKB1	MYB
RAF1	RELA
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
GLI2	WNT5A
GLI2	WNT7A
GLI2	WNT8A
GLI2	WNT3A
STAT5A	BCL2L1
CREB1	PER3
ARNTL	CRY2
ARNTL	RORB
TCF7L2	MYC
NFKB1	TNF
CREBBP	SERPINE1
HIF1A	TIMP1
HIF1A	VEGFA
STAT5A	SOCS2
STAT6	CCND1
RELA	PTGS2
PIK3CD	AKT3
PIK3R1	PDPK1
ETS1	MMP1
NFKB1	CEBPB
NFKB1	IL23A
NFYA	HLA-DOB
NFYB	LOC101060835
NFYB	HLA-DMA
MAPK3	IL23A
MAPK8	IL18
MAPK11	NOS2
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12B
MAPK10	IL18
MYB	TSC22D3
MYBL1	TSC22D3
SP1	COL4A2
TP53	CAV1
SP3	CCND1
SP4	CCND1
TP53	CCND1
USF1	CCND1
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
USF1	CTSB
SP3	CTSL
ETS1	DNTT
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
POU2F1	HIST2H2BE
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
NFKB1	MMP3
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
ATF1	PLAUR
PPARA	SERPINE1
JUN	TFRC
