HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK8
MAPK8	NFATC1
MAPK8	NFATC3
HRAS	PLCG1
PLCG1	PPP3CA
PPP3CA	NFATC4
HRAS	MAPK1
MAPK1	CREB1
HRAS	MAPK14
MAPK14	CEBPB
HRAS	RAF1
RAF1	NFKB1
MAPK1	CREB3
CREB3	ATF1
RAF1	RELA
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
MAPK1	ATF2
MAPK1	ETS1
NFKB1	NFKB2
ITGAL	PTK2
PTK2	MAPK14
MAPK14	NFATC1
MAPK14	NFATC3
ITGAL	ICAM1
ICAM1	PLCG2
PLCG2	PPP3CA
PTK2	MAPK1
ITGAL	SRC
SRC	RAC1
RAC1	NFKB1
PLCG2	CAMK2A
CAMK2A	ATF1
RAC1	RELA
SRC	PIK3R5
PIK3R5	AKT3
AKT3	IKBKG
HDAC2	THRB
THRB	PIK3R5
PIK3R5	GSK3B
GSK3B	NFATC1
GSK3B	NFATC3
PIK3R5	PLCB1
PLCB1	PPP3CA
HDAC2	THRA
THRA	CTNNB1
CTNNB1	CREBBP
CREBBP	CREB1
HDAC2	CTBP1
CTBP1	LEF1
LEF1	JUN
JUN	NFKB1
NFKB1	CEBPB
CREBBP	CREB3
JUN	RELA
LEF1	BIRC2
BIRC2	TRAF3
TRAF3	TBK1
CREBBP	ATF2
THRB	GATA4
GATA4	SRF
SRF	ETS1
HDAC2	HDAC1
HDAC1	FOS
FOS	TNF
TNF	IKBKB
IKBKB	NFKB2
STAT4	SOCS5
STAT5B	SOCS3
TP53	SESN1
CREB1	HLA-DRA
CREB1	HLA-DRB1
CREB1	HLA-DRB3
MYC	CCNB1
PPARA	CYP1A1
SP1	CYP1A1
USF1	CYP1A1
SP1	CYP21A2
E2F4	DHFR
