GABRA1	PRKCD
PRKCD	SP1
PRKCD	EP300
EP300	STAT5A
PRKCD	INSR
INSR	STAT5B
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	SQSTM1
SQSTM1	STAT5A
NEDD4	EGFR
EGFR	STAT5B
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	PRPF38A
PRPF38A	CSNK2B
CSNK2B	STAT5A
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	NTRK1
NTRK1	STAT5B
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	SHC1
SHC1	STAT5A
SHC1	STAT5B
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	UBC
UBC	BRCA1
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
PRKAB2	CSNK2B
TRAK2	GSK3B
GSK3B	PTPN11
PTPN11	STAT5B
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
MEOX2	POM121C
POM121C	STAT5A
GABRB3	PRKACA
PRKACA	EGFR
GABRD	UBQLN1
UBQLN1	APP
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	BSCL2
BSCL2	POM121C
CCNA1	PGR
PGR	STAT5B
STAT5A	PIM2
STAT5B	PIM2
GLI3	WNT1
GLI3	WNT2
NFYB	HLA-DRB5
NFYC	HLA-DQA2
MAPK10	TNF
USF2	APOC3
CEBPA	NFKB1
ETS1	NFKB1
SP1	TFPI2
ATF1	TFRC
