GABRA1	PRKCD
PRKCD	TP53
PRKCD	ELAVL1
ELAVL1	CEBPA
PRKCD	STAT3
STAT3	JUN
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
ZCCHC10	PIN1
PIN1	JUN
GABRA4	APP
APP	MAPK8
MAPK8	TP53
MAPK8	CEBPA
MAPK8	JUN
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	C1QBP
NOD1	CASP9
CASP9	JUN
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
TRAK2	PRKAB2
PRKAB2	YY1AP1
YY1AP1	CEBPA
GSK3B	JUN
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
MEOX2	KAT5
KAT5	CEBPA
RELA	JUN
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	CEBPA
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	BIN1
BIN1	MYC
MYC	CEBPA
GABRE	HLA-A
HLA-A	STAT3
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CEBPA
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TNFSF11	SRC
SRC	TP53
TNFSF11	EZH2
EZH2	ELAVL1
TNFSF11	EEF1A1
EEF1A1	MDM2
MDM2	JUN
MITF	TYRP1
LEF1	ADA
CEBPA	IL5
JUNB	IVL
ETS1	LCK
