GABRA1	PRKCD
PRKCD	STAT3
STAT3	JUN
PRKCD	SP1
STAT3	NFKB1
SP1	POU2F1
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	EP300
EP300	EGR1
EP300	ETS1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	JUN
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	PRPF40A
PRPF40A	XRCC6
XRCC6	POU2F1
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
TP53	EGR1
TP53	ETS1
GABRA4	APP
APP	MAPK8
MAPK8	JUN
MAPK8	SP1
APP	GSK3B
GSK3B	NFKB1
APP	HSPA8
HSPA8	POU2F1
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	EEF1D
EEF1D	RELA
RELA	EGR1
APP	MAPK7
MAPK7	ETS1
CHRNA4	YWHAH
YWHAH	ABL1
ABL1	JUN
YWHAH	YWHAZ
YWHAZ	CTNNB1
CTNNB1	SP1
YWHAZ	COPS5
COPS5	NFKB1
YWHAH	TLX2
TLX2	POU2F1
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAZ	TP53
CHRNA7	FYN
FYN	BCL3
BCL3	JUN
FYN	CTNNB1
BCL3	NFKB1
FYN	NR3C1
NR3C1	POU2F1
FYN	HSP90AA1
FYN	IL1B
IL1B	EGR1
BCL3	EP300
GRIA2	SDCBP
SDCBP	MBD3
MBD3	JUN
GRIA2	GRIP1
GRIP1	CTNNB1
GRIP1	HDAC1
HDAC1	NFKB1
SDCBP	EPRS
EPRS	POU2F1
SDCBP	TRAF6
GRIP1	CREBBP
CREBBP	EGR1
GRIA2	RAB11A
RAB11A	TDP2
TDP2	ETS1
GRIK2	SDCBP
GRIK2	DLG1
DLG1	BTRC
BTRC	SP1
BTRC	NFKB1
GRIK2	GRIP1
CREBBP	ETS1
GABRB1	NOD1
NOD1	CASP9
CASP9	JUN
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	BRCA1
BRCA1	POU2F1
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
PRKAB2	PRKDC
PRKDC	POU2F1
GSK3B	HSP90AA1
GSK3B	RELA
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
RELA	SP1
RELA	NFKB1
GABRB3	PRKACA
PRKACA	POU2F1
PRKACA	HSP90AA1
GABRB3	PRKCA
PRKCA	EP300
GABRD	UBQLN1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	APP
UBQLN1	GAPDH
GAPDH	POU2F1
UBQLN1	PSEN2
UBQLN1	RAD23A
RAD23A	CREBBP
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	FAM189B
FAM189B	HSPA8
CUX1	CDK7
CDK7	HSP90AA1
CUX1	SATB1
SATB1	EP300
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
TAX1BP1	TNIP1
TNIP1	NFKB1
NEDD4	EPRS
GABARAP	KEAP1
KEAP1	HSP90AA1
NEDD4	ERBB3
ERBB3	EGR1
GABARAP	ATG7
ATG7	EP300
NFKB1	VEGFA
ETS1	VEGFA
JUN	VEGFA
SP1	CAV1
POU2F1	CD79A
JUN	GJA1
SP1	GJA1
JUN	SERPINB2
SP1	SERPINB2
EGR1	TFPI2
JUN	TFPI2
NFIC	TFPI2
NFKB1	TFPI2
POU2F1	TFPI2
SP1	TFPI2
