GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
PRKCD	APP
APP	MYC
PRKCD	EP300
EP300	RARA
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	RARA
GABRA4	APP
APP	GSK3B
GSK3B	NFKB1
APP	PHF8
PHF8	RARA
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	HSP90AA1
HSP90AA1	MYC
NOD1	UBC
UBC	E2F1
E2F1	RARA
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MYC
GSK3B	MAPK1
MAPK1	RARA
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
MEOX2	KAT5
KAT5	MYC
MEOX2	PIN1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	RARA
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
GABRE	GPAA1
GPAA1	PIN1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	NEDD4
NEDD4	YY1
YY1	MYC
GABARAP	SQSTM1
SQSTM1	RARA
MYC	CDK6
NFKB1	CEBPB
RARA	CRABP2
MYC	CSTB
NFKB1	IER3
