GABRA1	PRKCD
PRKCD	EP300
EP300	RARA
PRKCD	STAT3
STAT3	NCOA1
NCOA1	RARB
NCOA1	RARG
PRKCD	TP53
PRKCD	SP1
EP300	EGR1
EP300	USF2
PRKCD	HSP90AA1
HSP90AA1	PPARA
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
SP1	POU2F1
EP300	CREB1
HSP90AA1	NFIC
EP300	TP73
STAT3	NFKB1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	RARA
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	RARB
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
ACY3	RARG
ZCCHC10	TP53
TP53	SP1
TP53	EGR1
TP53	EP300
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
PRPF40A	XRCC6
XRCC6	POU2F1
TP53	CREB1
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
PIN1	TP73
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
GABRA4	APP
APP	PHF8
PHF8	RARA
APP	MAPK8
MAPK8	CEBPA
MAPK8	NCOA3
NCOA3	RARG
MAPK8	TP53
MAPK8	SP1
APP	EEF1D
EEF1D	RELA
RELA	EGR1
RELA	USF2
AKAP13	PPARA
APP	GSK3B
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
APP	HSPA8
HSPA8	POU2F1
APP	KAT5
KAT5	CREB1
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
KAT5	TP73
GSK3B	NFKB1
GABRB1	NOD1
NOD1	UBC
UBC	E2F1
E2F1	RARA
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
UBC	TNIP1
TNIP1	RARG
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	SP1
UBC	BRCA1
BRCA1	USF2
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
BRCA1	POU2F1
RNF34	CDC20
CDC20	TP73
NOD1	COPS6
COPS6	NFKB1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MAPK1
MAPK1	RARA
TRAK2	PRKAB2
PRKAB2	MEOX2
MEOX2	RARB
GSK3B	NCOA3
GSK3B	TP53
PRKAB2	CRX
CRX	SP1
GSK3B	RELA
RELA	PPARA
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
