GABRA1	PRKCD
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	EP300
EP300	ZBTB17
PRKCD	TP53
TP53	PIAS2
PRKCD	STAT3
STAT3	PML
PML	E2F4
ADRA2B	UCHL1
UCHL1	HSP90AA1
HSP90AA1	ZBTB17
UCHL1	UBE2I
UBE2I	PIAS2
UCHL1	TP53
UCHL1	CTNNB1
CTNNB1	BRCA1
BRCA1	E2F4
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
TIFA	IRAK1
IRAK1	HSPB1
HSPB1	ZBTB17
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS2
SDCBP2	ZCCHC10
ZCCHC10	TP53
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	E2F4
GABRA4	APP
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	MYC
MYC	ZBTB17
APP	MAPK8
MAPK8	PIAS2
MAPK8	TP53
APP	EEF1D
EEF1D	HCFC1
HCFC1	E2F4
GABRB1	NOD1
NOD1	HSP90AA1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BRCA1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	HSP90AA1
GSK3B	MYC
TRAK2	PRKAB2
PRKAB2	PIAS2
GSK3B	TP53
GSK3B	SMAD3
SMAD3	E2F4
GABRB3	PRKACA
PRKACA	HSP90AA1
GABRB3	MEOX2
MEOX2	PRKAB2
MEOX2	RELA
RELA	TP53
PRKACA	HDAC1
HDAC1	E2F4
GABRD	UBQLN1
UBQLN1	PSEN2
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	PML
GABRE	CUX1
CUX1	CDK7
CDK7	HSP90AA1
CUX1	BIN1
BIN1	MYC
GABRE	HLA-A
HLA-A	MAGEA4
MAGEA4	PIAS2
CUX1	EHMT2
EHMT2	TP53
CUX1	TLE4
TLE4	HDAC1
GABRG2	GABARAP
GABARAP	KEAP1
KEAP1	HSP90AA1
GABARAP	NEDD4
NEDD4	MYCN
MYCN	ZBTB17
NEDD4	AKT1
AKT1	PIAS2
GABARAP	DVL2
DVL2	TP53
NEDD4	SMAD3
ZBTB17	CDKN2B
TP53	CD82
PIAS2	CDKN2B
TP53	NME1
E2F4	POLE2
NFIC	POLE2
