GABRA1	PRKCD
PRKCD	TNFRSF1A
TNFRSF1A	SOS1
PRKCD	STAT3
STAT3	EGFR
EGFR	SOS2
PRKCD	SP1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	EGFR
EGFR	SOS1
NEDD4	SMAD3
SMAD3	SP1
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	NTRK1
NTRK1	SOS1
NTRK1	SOS2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
GABRA4	APP
APP	SHC1
SHC1	SOS1
SHC1	SOS2
APP	MAPK8
MAPK8	SP1
GABRB1	NOD1
NOD1	UBC
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
NOD1	HSP90AA1
HSP90AA1	SP1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	PTPN11
PTPN11	SOS1
TRAK2	PRKAA1
PRKAA1	ABI2
ABI2	SOS2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
GABRB3	MEOX2
MEOX2	NCK2
NCK2	SOS1
GABRB3	PRKACA
PRKACA	EGFR
MEOX2	RELA
RELA	SP1
GABRD	UBQLN1
UBQLN1	APP
GABRE	CUX1
CUX1	BIN1
BIN1	SOS1
CUX1	CCNA1
CCNA1	SP1
TCF7	BIRC2
TCF7	AXIN2
TCF7L2	SNAI2
TCF7L2	NKD1
MAPK1	NOS2
PPARG	EGFR
