GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	TP53
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
HSP90AA1	STAT3
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	NFKB1
GSK3B	RELA
GSK3B	TP53
GSK3B	BCL3
BCL3	STAT3
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
RELA	TP53
RELA	STAT3
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	DVL2
DVL2	TP53
GABARAP	TBC1D15
TBC1D15	STAT3
GABRD	UBQLN1
UBQLN1	APP
APP	GSK3B
APP	EEF1D
EEF1D	RELA
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	MTOR
MTOR	STAT3
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
GABRR1	BCR
BCR	HSPA4
HSPA4	NFKB1
BCR	TP53
BCR	RB1
RB1	STAT3
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	NFKBIA
NFKBIA	NFKB1
NFKBIA	RELA
ATP5F1	KDM1A
KDM1A	TP53
KDM1A	STAT3
GABRA4	APP
APP	MAPK8
MAPK8	TP53
MAPK8	STAT3
ATF6B	ARC
ATF4	ARC
HIF1A	PFKFB4
HIF1A	PFKL
HIF1A	PGF
LEF1	MITF
TFAP2A	ERBB2
CEBPB	PRL
CEBPB	PTGS2
