GABRA1	PRKCD
PRKCD	EP300
EP300	CREB1
EP300	TFAP2A
EP300	TP63
TP63	ETV4
EP300	BRCA1
BRCA1	ATF1
PRKCD	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	AKT1
AKT1	CREB1
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	SMAD2
SMAD2	ETV4
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
GABARAP	DVL2
DVL2	TP53
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREB1
TP53	TFAP2A
SDCBP2	PRPF40A
PRPF40A	HTT
HTT	ETV4
PRPF40A	CSNK2A2
CSNK2A2	ATF1
GABRA4	APP
APP	KAT5
KAT5	CREB1
APP	MYC
MYC	TFAP2A
APP	HSPA8
HSPA8	HTT
APP	MAPK8
MAPK8	ATF2
ATF2	ATF1
MAPK8	TP53
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	UBA2
UBA2	ETV4
UBC	BRCA1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	CREB1
GSK3B	TP53
TRAK2	PRKAG1
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	PRKCA
PRKCA	EP300
GABRB3	MEOX2
MEOX2	TGFB1
TGFB1	SMAD2
MEOX2	RELA
RELA	BRCA1
RELA	TP53
GABRD	UBQLN1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	EPS15
EPS15	TFAP2A
UBQLN1	UBC
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	ATF1
RAD23A	TP53
GABRE	CUX1
CUX1	RECQL5
RECQL5	CREB1
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	HTT
GABRE	ALG9
ALG9	GSH1
GSH1	ATF1
CUX1	EHMT2
EHMT2	TP53
TP53	MKI67
TP53	APAF1
TP53	HSP90AB1
USF1	XRCC6
USF1	SERPINE1
TFAP2A	CALB2
CREB1	CALCA
HIF1A	ITGB2
