GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT1
STAT1	HSF1
PRKCD	EP300
EP300	CREB1
PRKCD	STAT3
STAT3	NFKB1
STAT3	PML
PML	SPI1
STAT3	JUN
EP300	BRCA1
BRCA1	ATF1
ADRA2B	UCHL1
UCHL1	CTNNB1
CTNNB1	SP1
UCHL1	UBE2I
UBE2I	HSF1
UCHL1	TP53
TP53	CREB1
UCHL1	COPS5
COPS5	NFKB1
ADRA2B	EIF2B1
EIF2B1	GORASP2
GORASP2	NONO
NONO	SPI1
UBE2I	JUN
CTNNB1	BRCA1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
SDCBP2	ZNF581
ZNF581	GOPC
GOPC	HSF1
ZNF581	BANP
BANP	NFKB1
SDCBP2	PRPF40A
PRPF40A	NONO
ZCCHC10	PIN1
PIN1	JUN
PRPF40A	CSNK2A2
CSNK2A2	ATF1
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	HSF1
APP	KAT5
KAT5	CREB1
APP	GSK3B
GSK3B	NFKB1
MAPK8	SPI1
MAPK8	JUN
MAPK8	ATF2
ATF2	ATF1
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
HSP90AA1	HSF1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	ARF1
ARF1	SPI1
NOD1	CASP9
CASP9	JUN
UBC	BRCA1
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	PLK1
PLK1	HSF1
TRAK2	GSK3B
GSK3B	CREB1
PRKAB2	GATA1
GATA1	SPI1
GSK3B	JUN
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
GABRB3	PRKACA
PRKACA	HDAC1
HDAC1	HSF1
PRKACA	CREB1
RELA	NFKB1
HDAC1	SPI1
RELA	JUN
RELA	BRCA1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	HSF1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	ATF1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	ALG9
ALG9	SGF29
SGF29	HSF1
CUX1	RECQL5
RECQL5	CREB1
GABRE	HLA-A
HLA-A	STAT3
ALG9	DST1
DST1	SPI1
ALG9	GSH1
GSH1	ATF1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	FKBP4
FKBP4	HSF1
NEDD4	AKT1
AKT1	CREB1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	DVL2
DVL2	CSNK2A1
CSNK2A1	SPI1
TAX1BP1	ITCH
ITCH	JUN
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
NR3C2	ATP1A2
TP53	CDKN1A
NFKB1	CCL5
SOS1	SPRY3
RXRB	ACSBG1
MYD88	IFNA13
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL12B
MAPK11	IL18
CREB1	CD55
TP53	CAV1
ESR1	CGA
TP53	CHEK1
JUN	CYP11A1
SP2	PLP1
ETS1	TNF
