GABRA1	PRKCD
PRKCD	HSP90AA1
HSP90AA1	NFIC
PRKCD	EP300
EP300	CREB1
PRKCD	STAT3
STAT3	JUN
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	SMURF1
SMURF1	NFIC
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	CREB1
ZCCHC10	PIN1
PIN1	JUN
GABRA4	APP
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	NFIC
APP	KAT5
KAT5	CREB1
APP	MAPK8
MAPK8	JUN
CHRNA4	YWHAH
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAH	ABL1
ABL1	CREB1
ABL1	JUN
CHRNA7	FYN
FYN	HSP90AA1
FYN	NR3C1
NR3C1	CREB1
FYN	BCL3
BCL3	JUN
GRIA2	SDCBP
SDCBP	TRAF6
GRIA2	GRIP1
GRIP1	CREBBP
CREBBP	CREB1
SDCBP	MBD3
MBD3	JUN
GRIK2	SDCBP
GRIK2	DLG3
DLG3	CAMK2A
CAMK2A	CREB1
GABRB1	NOD1
NOD1	HSP90AA1
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	HSP90AA1
GSK3B	CREB1
GSK3B	JUN
GABRB3	PRKACA
PRKACA	HSP90AA1
PRKACA	CREB1
GABRB3	MEOX2
MEOX2	RELA
RELA	JUN
GABRD	UBQLN1
UBQLN1	PSEN2
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	CUX1
CUX1	CDK7
CDK7	HSP90AA1
CUX1	RECQL5
RECQL5	CREB1
GABRE	HLA-A
HLA-A	STAT3
GABRG2	GABARAP
GABARAP	KEAP1
KEAP1	HSP90AA1
GABARAP	NEDD4
NEDD4	AKT1
AKT1	CREB1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TP53	GADD45G
NFIC	HRAS
E2F4	HSP90B1
TFAP2A	HSPA1A
TAL1	ID2
ETV4	TNF
