GABRA1	PRKCD
PRKCD	EP300
EP300	RARA
PRKCD	STAT3
STAT3	NCOA1
NCOA1	RARB
NCOA1	RARG
PRKCD	TP53
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	RARA
SDCBP2	BEND7
BEND7	C1QBP
C1QBP	CEBPA
CEBPA	RARB
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
ACY3	RARG
ZCCHC10	TP53
GABRA4	APP
APP	PHF8
PHF8	RARA
APP	MAPK8
MAPK8	CEBPA
MAPK8	NCOA3
NCOA3	RARG
MAPK8	TP53
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	AJUBA
AJUBA	RARA
YWHAH	PIK3CA
PIK3CA	SMAD2
SMAD2	RARB
AJUBA	RARG
YWHAZ	TP53
CHRNA7	FYN
FYN	BCL3
BCL3	EP300
BCL3	NCOA1
FYN	NR3C1
NR3C1	TP53
GRIA2	SDCBP
SDCBP	TRIM32
TRIM32	RARA
SDCBP	TDO2
TDO2	MEOX2
MEOX2	RARB
SDCBP	IKZF1
IKZF1	NCOR2
NCOR2	RARG
TRIM32	TP53
GRIK2	SDCBP
GABRB1	NOD1
NOD1	UBC
UBC	E2F1
E2F1	RARA
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
UBC	TNIP1
TNIP1	RARG
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	MAPK1
MAPK1	RARA
TRAK2	PRKAB2
PRKAB2	MEOX2
GSK3B	NCOA3
GSK3B	TP53
GABRB3	MEOX2
MEOX2	PIN1
MEOX2	RELA
RELA	NCOR2
RELA	TP53
GABRD	UBQLN1
UBQLN1	UBE3A
UBE3A	RARA
UBE3A	MEOX2
UBE3A	NCOA3
UBQLN1	RAD23A
RAD23A	TP53
GABRE	GPAA1
GPAA1	PIN1
GABRE	HLA-A
HLA-A	MEOX2
GABRE	LSR
LSR	RARG
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	SQSTM1
SQSTM1	RARA
GABARAP	NEDD4
NEDD4	SMAD2
GABARAP	TAX1BP1
TAX1BP1	TNIP1
GABARAP	DVL2
DVL2	TP53
MITF	TYRP1
PDX1	INS
CREB3	AQP2
CREB1	AQP2
USF1	SERPINE1
