GABRA1	PRKCD
PRKCD	EP300
EP300	E2F1
EP300	RARA
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	KDM1A
KDM1A	E2F1
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PIN1	RARA
GABRA4	APP
APP	KAT5
KAT5	E2F1
APP	PHF8
PHF8	RARA
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	YWHAQ
YWHAQ	E2F1
YWHAZ	AJUBA
AJUBA	RARA
CHRNA7	FYN
FYN	CDH1
CDH1	E2F1
FYN	BCL3
BCL3	EP300
GRIA2	GRIP1
GRIP1	HDAC1
HDAC1	E2F1
GRIA2	SDCBP
SDCBP	TRIM32
TRIM32	RARA
GRIK2	DLG1
DLG1	BTRC
BTRC	E2F1
GRIK2	SDCBP
GABRB1	NOD1
NOD1	UBC
UBC	E2F1
E2F1	RARA
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	AR
AR	E2F1
GSK3B	MAPK1
MAPK1	RARA
GABRB3	MEOX2
MEOX2	KAT5
MEOX2	PIN1
GABRD	UBQLN1
UBQLN1	UBC
UBQLN1	UBE3A
UBE3A	RARA
GABRE	CUX1
CUX1	CCNA1
CCNA1	E2F1
GABRE	GPAA1
GPAA1	PIN1
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	CUL1
CUL1	E2F1
GABARAP	SQSTM1
SQSTM1	RARA
GLI2	WNT6
STAT5A	EGFR
SP1	SPN
