GABRA1	PRKCD
PRKCD	SP1
PRKCD	EP300
EP300	EGR1
EP300	ZBTB17
PRKCD	TP53
TP53	PIAS2
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	STAT1
STAT3	JUN
SP1	POU2F1
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
TP53	EGR1
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	HSPB1
HSPB1	ZBTB17
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	PIAS2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
IRAK1	STAT1
ZCCHC10	PIN1
PIN1	JUN
SDCBP2	PRPF40A
PRPF40A	XRCC6
XRCC6	POU2F1
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	EEF1D
EEF1D	RELA
RELA	EGR1
APP	MYC
MYC	ZBTB17
MAPK8	PIAS2
APP	GSK3B
GSK3B	NFKB1
APP	HDAC4
HDAC4	STAT1
MAPK8	JUN
APP	HSPA8
HSPA8	POU2F1
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	CTNNB1
CTNNB1	SP1
YWHAZ	TP53
YWHAH	SNRPE
SNRPE	HSP90AA1
HSP90AA1	ZBTB17
YWHAZ	COPS5
COPS5	NFKB1
YWHAZ	PRMT5
PRMT5	RELA
YWHAH	PIK3CA
PIK3CA	STAT1
YWHAH	ABL1
ABL1	JUN
YWHAH	TLX2
TLX2	POU2F1
CHRNA7	FYN
FYN	CTNNB1
FYN	IL1B
IL1B	EGR1
FYN	HSP90AA1
FYN	BCL3
BCL3	CTBP1
CTBP1	PIAS2
BCL3	NFKB1
FYN	NR3C1
NR3C1	RELA
BCL3	STAT1
BCL3	JUN
NR3C1	POU2F1
GRIA2	GRIP1
GRIP1	CTNNB1
GRIP1	CREBBP
CREBBP	EGR1
GRIA2	SDCBP
SDCBP	TRIM32
TRIM32	MYCN
MYCN	ZBTB17
SDCBP	SIAH1
SIAH1	PIAS2
GRIP1	HDAC1
HDAC1	NFKB1
CREBBP	RELA
GRIA2	PICK1
PICK1	ERBB2
ERBB2	STAT1
SDCBP	MBD3
MBD3	JUN
SDCBP	EPRS
EPRS	POU2F1
GRIK2	DLG1
DLG1	BTRC
BTRC	SP1
GRIK2	GRIP1
GRIK2	SDCBP
BTRC	NFKB1
BTRC	RELA
GRIK2	PICK1
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	BRCA1
BRCA1	STAT1
NOD1	CASP9
CASP9	JUN
BRCA1	POU2F1
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	RELA
GSK3B	MYC
PRKAB2	PIAS2
PRKAB2	GNB2L1
GNB2L1	STAT1
GSK3B	JUN
PRKAB2	PRKDC
PRKDC	POU2F1
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
GABRB3	PRKACA
PRKACA	HSP90AA1
MEOX2	PRKAB2
RELA	NFKB1
MEOX2	CIAPIN1
CIAPIN1	STAT1
RELA	JUN
PRKACA	POU2F1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	CREBBP
UBQLN1	MTOR
MTOR	STAT1
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	GAPDH
GAPDH	POU2F1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	SATB1
SATB1	EP300
CUX1	BIN1
BIN1	MYC
GABRE	HLA-A
HLA-A	MAGEA4
MAGEA4	PIAS2
HLA-A	STAT3
GABRE	ALG9
ALG9	RTF1
RTF1	STAT1
GABRE	FAM189B
FAM189B	HSPA8
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
NEDD4	ERBB3
ERBB3	EGR1
NEDD4	MYCN
NEDD4	AKT1
AKT1	PIAS2
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	ATG7
ATG7	STAT1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	EPRS
GLI3	BMP4
TEAD1	CTGF
STAT4	SOCS3
STAT5B	CCND3
TP53	PERP
RXRA	ACSL5
RFX5	HLA-DMA
RFX5	HLA-DMB
E2F4	CDC6
ETS2	CDK1
ATF2	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	F3
ESR1	HSPB1
CEBPB	ICAM1
CREM	ICAM1
POU2F1	TFPI2
